Frame,X,Y,Visibility,BBox_X,BBox_Y,BBox_W,BBox_H
407,[1065, 624],[108, 258],1,[1057, 615],[93, 247],[16, 16],[30, 26]
408,[1057, 621],[127, 292],1,[1040, 613],[112, 277],[33, 19],[33, 30]
409,[1054, 621],[146, 318],1,[1037, 613],[131, 307],[36, 16],[30, 22]
410,[618, 1046],[345, 161],1,[610, 1037],[330, 146],[19, 19],[33, 30]
411,[615, 1046],[378, 168],1,[607, 1037],[367, 161],[19, 16],[22, 18]
412,[615, 1043],[412, 172],1,[607, 1035],[401, 161],[19, 16],[26, 22]
413,[1043, 615],[168, 446],1,[1035, 607],[157, 435],[19, 19],[26, 26]
414,[1043, 613],[161, 483],1,[1032, 604],[150, 472],[22, 19],[26, 22]
415,[1043, 613],[153, 513],1,[1032, 604],[142, 502],[22, 19],[26, 26]
416,[1043, 610],[142, 525],1,[1032, 599],[131, 513],[22, 25],[26, 22]
417,[607, 1040],[528, 135],1,[596, 1029],[513, 123],[22, 22],[30, 26]
418,[1040, 601],[131, 532],1,[1029, 593],[116, 521],[22, 19],[30, 22]
419,[1037, 601],[120, 536],1,[1029, 593],[108, 525],[19, 16],[26, 26]
420,[1037, 599],[112, 543],1,[1029, 590],[101, 532],[19, 16],[26, 26]
421,[590, 1037],[558, 105],1,[582, 1029],[547, 93],[19, 16],[26, 26]
422,[1035, 587],[101, 570],1,[1026, 579],[90, 558],[19, 16],[26, 22]
423,[1035, 601],[101, 517],1,[1026, 593],[90, 510],[19, 16],[22, 15]
424,[613],[476],1,[601],[465],[25],[26]
425,[615, 593],[442, 487],1,[607, 593],[431, 487],[19, 2],[26, 3]
426,[624],[412],1,[615],[401],[19],[22]
427,[635],[378],1,[627],[367],[16],[26]
428,[646],[348],1,[638],[337],[16],[26]
429,[652],[333],1,[644],[322],[19],[22]
430,[658],[311],1,[649],[300],[19],[26]
431,[669],[296],1,[658],[285],[22],[26]
432,[1009, 672],[105, 281],1,[1001, 663],[90, 270],[19, 19],[30, 26]
433,[677, 1006, 452],[270, 108, 630],1,[669, 998, 450],[258, 97, 622],[19, 19, 8],[26, 22, 18]
434,[1004, 680, 458],[112, 262, 622],1,[995, 672, 455],[101, 251, 618],[19, 19, 5],[26, 22, 11]
435,[998, 686],[120, 258],1,[990, 677],[108, 247],[19, 19],[22, 22]
436,[691, 998],[251, 123],1,[683, 990],[240, 112],[19, 19],[26, 22]
437,[998, 697],[127, 247],1,[990, 689],[116, 236],[19, 16],[26, 26]
438,[995, 700],[131, 243],1,[987, 691],[120, 232],[19, 19],[26, 26]
439,[995, 705],[146, 243],1,[984, 694],[131, 232],[22, 22],[30, 26]
440,[705, 990],[247, 150],1,[697, 981],[232, 138],[19, 19],[30, 26]
441,[711, 990],[251, 157],1,[700, 981],[236, 146],[22, 16],[30, 26]
442,[714, 987],[251, 157],1,[705, 981],[240, 153],[19, 14],[26, 11]
443,[717, 987],[251, 157],1,[705, 984],[240, 150],[22, 8],[26, 15]
444,[720, 990],[255, 153],1,[708, 984],[240, 150],[22, 11],[30, 11]
445,[725],[258],1,[714],[243],[22],[30]
446,[728],[262],1,[720],[251],[19],[26]
447,[734, 987, 978],[270, 135, 142],1,[722, 978, 978],[255, 131, 142],[22, 19, 2],[30, 11, 3]
448,[734, 981],[273, 138],1,[725, 981],[262, 138],[19, 2],[26, 3]
449,[739],[281],1,[731],[270],[19],[26]
450,[745],[292],1,[736],[281],[16],[22]
451,[750],[300],1,[742],[292],[16],[18]
452,[753],[303],1,[748],[296],[11],[15]
453,[0],[0],0,[0],[0],[0],[0]
454,[0],[0],0,[0],[0],[0],[0]
455,[0],[0],0,[0],[0],[0],[0]
456,[767],[288],1,[759],[273],[16],[33]
457,[767],[292],1,[759],[277],[19],[30]
458,[770],[292],1,[762],[277],[16],[33]
459,[770, 990],[288, 138],1,[765, 984],[277, 131],[14, 11],[26, 15]
460,[773, 987],[288, 131],1,[765, 981],[277, 123],[16, 14],[22, 18]
461,[776, 990],[288, 127],1,[767, 981],[277, 120],[16, 16],[26, 18]
462,[779, 990],[292, 123],1,[770, 984],[281, 116],[19, 11],[22, 15]
463,[784, 990],[292, 116],1,[773, 984],[281, 112],[22, 11],[26, 11]
464,[784],[300],1,[776],[288],[19],[26]
465,[784],[303],1,[776],[292],[19],[22]
466,[790],[307],1,[781],[300],[16],[18]
467,[0],[0],0,[0],[0],[0],[0]
468,[0],[0],0,[0],[0],[0],[0]
469,[0],[0],0,[0],[0],[0],[0]
470,[0],[0],0,[0],[0],[0],[0]
471,[0],[0],0,[0],[0],[0],[0]
