EventWall_ns,RowType,Source_Index,Source_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784220183574530835,MATCHED,24226,1784220183574530835,24266,1784220183573820814,710021,0.710021
1784220183607441954,MATCHED,24227,1784220183607441954,24267,1784220183607742384,-300430,-0.300430
1784220183640232927,MATCHED,24228,1784220183640232927,24268,1784220183639656528,576399,0.576399
1784220183677938993,MATCHED,24229,1784220183677938993,24269,1784220183672296313,5642680,5.642680
1784220183710658818,MATCHED,24230,1784220183710658818,24270,1784220183707996088,2662730,2.662730
1784220183743154960,MATCHED,24231,1784220183743154960,24271,1784220183743209572,-54612,-0.054612
1784220183776864255,MATCHED,24232,1784220183776864255,24272,1784220183774784534,2079721,2.079721
1784220183812288921,MATCHED,24233,1784220183812288921,24273,1784220183812100498,188423,0.188423
1784220183839675656,MATCHED,24234,1784220183839675656,24274,1784220183843743256,-4067600,-4.067600
1784220183861180383,MATCHED,24235,1784220183861180383,24275,1784220183874150784,-12970401,-12.970401
1784220183890281692,MATCHED,24236,1784220183890281692,24275,1784220183874150784,16130908,16.130908
1784220183924223337,MATCHED,24237,1784220183924223337,24276,1784220183909802949,14420388,14.420388
1784220183958022890,MATCHED,24238,1784220183958022890,24277,1784220183940979192,17043698,17.043698
1784220183989607135,MATCHED,24239,1784220183989607135,24278,1784220183975697199,13909936,13.909936
1784220184028593261,MATCHED,24240,1784220184028593261,24280,1784220184039593468,-11000207,-11.000207
1784220184058071696,MATCHED,24241,1784220184058071696,24281,1784220184072396530,-14324834,-14.324834
1784220184089639145,MATCHED,24242,1784220184089639145,24282,1784220184106733855,-17094710,-17.094710
1784220184121807087,MATCHED,24243,1784220184121807087,24282,1784220184106733855,15073232,15.073232
1784220184156989459,MATCHED,24244,1784220184156989459,24284,1784220184170799808,-13810349,-13.810349
1784220184188121746,MATCHED,24245,1784220184188121746,24285,1784220184204285437,-16163691,-16.163691
1784220184221659636,MATCHED,24246,1784220184221659636,24286,1784220184237506699,-15847063,-15.847063
1784220184255014657,MATCHED,24247,1784220184255014657,24287,1784220184272016855,-17002198,-17.002198
1784220184288273810,MATCHED,24248,1784220184288273810,24287,1784220184272016855,16256955,16.256955
1784220184322046216,MATCHED,24249,1784220184322046216,24289,1784220184337331759,-15285543,-15.285543
1784220184355319201,MATCHED,24250,1784220184355319201,24290,1784220184372187820,-16868619,-16.868619
1784220184388908183,MATCHED,24251,1784220184388908183,24291,1784220184404531220,-15623037,-15.623037
1784220184422017541,MATCHED,24252,1784220184422017541,24292,1784220184437974664,-15957123,-15.957123
1784220184456935823,MATCHED,24253,1784220184456935823,24293,1784220184472821040,-15885217,-15.885217
1784220184488469994,MATCHED,24254,1784220184488469994,24294,1784220184503906840,-15436846,-15.436846
1784220184522527304,MATCHED,24255,1784220184522527304,24295,1784220184537223712,-14696408,-14.696408
1784220184557973229,MATCHED,24256,1784220184557973229,24296,1784220184571758109,-13784880,-13.784880
1784220184589106942,MATCHED,24257,1784220184589106942,24297,1784220184603803511,-14696569,-14.696569
1784220184622453500,MATCHED,24258,1784220184622453500,24298,1784220184638247298,-15793798,-15.793798
1784220184656368590,MATCHED,24259,1784220184656368590,24299,1784220184671943944,-15575354,-15.575354
1784220184689918869,MATCHED,24260,1784220184689918869,24299,1784220184671943944,17974925,17.974925
1784220184722876784,MATCHED,24261,1784220184722876784,24300,1784220184722333618,543166,0.543166
1784220184755868957,MATCHED,24262,1784220184755868957,24301,1784220184742642205,13226752,13.226752
1784220184789383459,MATCHED,24263,1784220184789383459,24303,1784220184802839528,-13456069,-13.456069
1784220184823375177,MATCHED,24264,1784220184823375177,24304,1784220184836910485,-13535308,-13.535308
1784220184856672866,MATCHED,24265,1784220184856672866,24305,1784220184875281550,-18608684,-18.608684
1784220184891562537,MATCHED,24266,1784220184891562537,24306,1784220184904744698,-13182161,-13.182161
1784220184925001039,MATCHED,24267,1784220184925001039,24307,1784220184938257679,-13256640,-13.256640
1784220184956018254,MATCHED,24268,1784220184956018254,24308,1784220184970364433,-14346179,-14.346179
1784220184990299876,MATCHED,24269,1784220184990299876,24309,1784220185006818942,-16519066,-16.519066
1784220185024791737,MATCHED,24270,1784220185024791737,24310,1784220185037750484,-12958747,-12.958747
1784220185056799755,MATCHED,24271,1784220185056799755,24311,1784220185070352084,-13552329,-13.552329
1784220185090251553,MATCHED,24272,1784220185090251553,24312,1784220185103728437,-13476884,-13.476884
1784220185122840806,MATCHED,24273,1784220185122840806,24313,1784220185137404342,-14563536,-14.563536
1784220185155644667,MATCHED,24274,1784220185155644667,24314,1784220185170622752,-14978085,-14.978085
1784220185189937882,MATCHED,24275,1784220185189937882,24315,1784220185204560099,-14622217,-14.622217
1784220185225729932,MATCHED,24276,1784220185225729932,24316,1784220185239741324,-14011392,-14.011392
1784220185257983355,MATCHED,24277,1784220185257983355,24317,1784220185271582006,-13598651,-13.598651
1784220185290544274,MATCHED,24278,1784220185290544274,24318,1784220185308883877,-18339603,-18.339603
1784220185323229044,MATCHED,24279,1784220185323229044,24318,1784220185308883877,14345167,14.345167
1784220185357006301,MATCHED,24280,1784220185357006301,24319,1784220185339925733,17080568,17.080568
1784220185390179232,MATCHED,24281,1784220185390179232,24320,1784220185377721840,12457392,12.457392
1784220185425619712,MATCHED,24282,1784220185425619712,24322,1784220185438242067,-12622355,-12.622355
1784220185460844676,MATCHED,24283,1784220185460844676,24323,1784220185474036952,-13192276,-13.192276
1784220185493098821,MATCHED,24284,1784220185493098821,24323,1784220185474036952,19061869,19.061869
1784220185525445502,MATCHED,24285,1784220185525445502,24324,1784220185513944077,11501425,11.501425
1784220185554999603,MATCHED,24286,1784220185554999603,24325,1784220185546229162,8770441,8.770441
1784220185588853582,MATCHED,24287,1784220185588853582,24326,1784220185577559034,11294548,11.294548
1784220185622337472,MATCHED,24288,1784220185622337472,24327,1784220185610152023,12185449,12.185449
1784220185655644550,MATCHED,24289,1784220185655644550,24328,1784220185647709762,7934788,7.934788
1784220185689538658,MATCHED,24290,1784220185689538658,24329,1784220185678567898,10970760,10.970760
1784220185722203243,MATCHED,24291,1784220185722203243,24330,1784220185709917547,12285696,12.285696
1784220185754879976,MATCHED,24292,1784220185754879976,24331,1784220185742165466,12714510,12.714510
1784220185790848543,MATCHED,24293,1784220185790848543,24332,1784220185778337366,12511177,12.511177
1784220185822216697,MATCHED,24294,1784220185822216697,24333,1784220185808909005,13307692,13.307692
1784220185855525146,MATCHED,24295,1784220185855525146,24334,1784220185847895638,7629508,7.629508
1784220185888297155,MATCHED,24296,1784220185888297155,24335,1784220185876941550,11355605,11.355605
1784220185922059950,MATCHED,24297,1784220185922059950,24336,1784220185906095071,15964879,15.964879
1784220185957872093,MATCHED,24298,1784220185957872093,24338,1784220185972752981,-14880888,-14.880888
1784220185989745742,MATCHED,24299,1784220185989745742,24338,1784220185972752981,16992761,16.992761
1784220186027702416,MATCHED,24300,1784220186027702416,24340,1784220186042167291,-14464875,-14.464875
1784220186057005168,MATCHED,24301,1784220186057005168,24340,1784220186042167291,14837877,14.837877
1784220186090261209,MATCHED,24302,1784220186090261209,24342,1784220186107511713,-17250504,-17.250504
1784220186121053685,MATCHED,24303,1784220186121053685,24342,1784220186107511713,13541972,13.541972
1784220186153926990,MATCHED,24304,1784220186153926990,24343,1784220186137417987,16509003,16.509003
1784220186187340473,MATCHED,24305,1784220186187340473,24344,1784220186171222651,16117822,16.117822
1784220186220800031,MATCHED,24306,1784220186220800031,24346,1784220186236719293,-15919262,-15.919262
1784220186254103627,MATCHED,24307,1784220186254103627,24346,1784220186236719293,17384334,17.384334
1784220186289641440,MATCHED,24308,1784220186289641440,24348,1784220186303995920,-14354480,-14.354480
1784220186321372164,MATCHED,24309,1784220186321372164,24349,1784220186336791111,-15418947,-15.418947
1784220186354577577,MATCHED,24310,1784220186354577577,24350,1784220186370737458,-16159881,-16.159881
1784220186387832729,MATCHED,24311,1784220186387832729,24350,1784220186370737458,17095271,17.095271
1784220186421482506,MATCHED,24312,1784220186421482506,24351,1784220186405324133,16158373,16.158373
1784220186454352589,MATCHED,24313,1784220186454352589,24352,1784220186438951501,15401088,15.401088
1784220186487659500,MATCHED,24314,1784220186487659500,24353,1784220186473339030,14320470,14.320470
1784220186521695014,MATCHED,24315,1784220186521695014,24355,1784220186537412853,-15717839,-15.717839
1784220186554536727,MATCHED,24316,1784220186554536727,24356,1784220186570294599,-15757872,-15.757872
1784220186588549945,MATCHED,24317,1784220186588549945,24357,1784220186604210113,-15660168,-15.660168
1784220186627577256,MATCHED,24318,1784220186627577256,24358,1784220186637211376,-9634120,-9.634120
1784220186655038842,MATCHED,24319,1784220186655038842,24359,1784220186670149511,-15110669,-15.110669
1784220186688297717,MATCHED,24320,1784220186688297717,24359,1784220186670149511,18148206,18.148206
1784220186722216917,MATCHED,24321,1784220186722216917,24360,1784220186715082310,7134607,7.134607
1784220186756843036,MATCHED,24322,1784220186756843036,24362,1784220186771063950,-14220914,-14.220914
1784220186789765933,MATCHED,24323,1784220186789765933,24363,1784220186802047270,-12281337,-12.281337
1784220186823589764,MATCHED,24324,1784220186823589764,24364,1784220186834452317,-10862553,-10.862553
1784220186856931971,MATCHED,24325,1784220186856931971,24365,1784220186870772030,-13840059,-13.840059
1784220186888107535,MATCHED,24326,1784220186888107535,24366,1784220186902200438,-14092903,-14.092903
1784220186923769606,MATCHED,24327,1784220186923769606,24367,1784220186935028000,-11258394,-11.258394
1784220186954562026,MATCHED,24328,1784220186954562026,24368,1784220186970819681,-16257655,-16.257655
1784220186988225266,MATCHED,24329,1784220186988225266,24369,1784220187003859611,-15634345,-15.634345
1784220187021609139,MATCHED,24330,1784220187021609139,24370,1784220187036062586,-14453447,-14.453447
1784220187054881643,MATCHED,24331,1784220187054881643,24371,1784220187069177589,-14295946,-14.295946
1784220187088139407,MATCHED,24332,1784220187088139407,24372,1784220187103011697,-14872290,-14.872290
1784220187121476966,MATCHED,24333,1784220187121476966,24373,1784220187135869369,-14392403,-14.392403
1784220187154702415,MATCHED,24334,1784220187154702415,24374,1784220187172643078,-17940663,-17.940663
1784220187188001437,MATCHED,24335,1784220187188001437,24374,1784220187172643078,15358359,15.358359
1784220187220933278,MATCHED,24336,1784220187220933278,24375,1784220187207947913,12985365,12.985365
1784220187254733702,MATCHED,24337,1784220187254733702,24376,1784220187241151434,13582268,13.582268
1784220187288037595,MATCHED,24338,1784220187288037595,24377,1784220187273161077,14876518,14.876518
1784220187323766257,MATCHED,24339,1784220187323766257,24379,1784220187336952588,-13186331,-13.186331
1784220187354856989,MATCHED,24340,1784220187354856989,24380,1784220187371279172,-16422183,-16.422183
1784220187387976309,MATCHED,24341,1784220187387976309,24381,1784220187403100743,-15124434,-15.124434
1784220187421639309,MATCHED,24342,1784220187421639309,24382,1784220187436641427,-15002118,-15.002118
1784220187454155025,MATCHED,24343,1784220187454155025,24383,1784220187471230806,-17075781,-17.075781
1784220187487880765,MATCHED,24344,1784220187487880765,24384,1784220187502911230,-15030465,-15.030465
1784220187521291545,MATCHED,24345,1784220187521291545,24385,1784220187536906576,-15615031,-15.615031
1784220187554585345,MATCHED,24346,1784220187554585345,24386,1784220187569658620,-15073275,-15.073275
1784220187587837683,MATCHED,24347,1784220187587837683,24387,1784220187603251971,-15414288,-15.414288
1784220187622860353,MATCHED,24348,1784220187622860353,24388,1784220187636265104,-13404751,-13.404751
1784220187654523671,MATCHED,24349,1784220187654523671,24389,1784220187669800881,-15277210,-15.277210
1784220187687281736,MATCHED,24350,1784220187687281736,24390,1784220187702929588,-15647852,-15.647852
1784220187723283617,MATCHED,24351,1784220187723283617,24391,1784220187736301330,-13017713,-13.017713
1784220187754769030,MATCHED,24352,1784220187754769030,24392,1784220187769457870,-14688840,-14.688840
1784220187787856128,MATCHED,24353,1784220187787856128,24393,1784220187803581419,-15725291,-15.725291
1784220187821655015,MATCHED,24354,1784220187821655015,24394,1784220187837893263,-16238248,-16.238248
1784220187855163665,MATCHED,24355,1784220187855163665,24395,1784220187872166996,-17003331,-17.003331
1784220187888520779,MATCHED,24356,1784220187888520779,24395,1784220187872166996,16353783,16.353783
1784220187925085821,MATCHED,24357,1784220187925085821,24397,1784220187937500270,-12414449,-12.414449
1784220187957127894,MATCHED,24358,1784220187957127894,24398,1784220187970458071,-13330177,-13.330177
1784220187987717946,MATCHED,24359,1784220187987717946,24399,1784220188004354881,-16636935,-16.636935
1784220188026815979,MATCHED,24360,1784220188026815979,24399,1784220188004354881,22461098,22.461098
1784220188056278265,MATCHED,24361,1784220188056278265,24400,1784220188054378614,1899651,1.899651
1784220188087739530,MATCHED,24362,1784220188087739530,24401,1784220188091398118,-3658588,-3.658588
1784220188120069489,MATCHED,24363,1784220188120069489,24402,1784220188122353660,-2284171,-2.284171
1784220188153136643,MATCHED,24364,1784220188153136643,24403,1784220188139490332,13646311,13.646311
1784220188186477128,MATCHED,24365,1784220188186477128,24404,1784220188170075470,16401658,16.401658
1784220188219783873,MATCHED,24366,1784220188219783873,24406,1784220188236492215,-16708342,-16.708342
1784220188253200190,MATCHED,24367,1784220188253200190,24407,1784220188269482331,-16282141,-16.282141
1784220188286716469,MATCHED,24368,1784220188286716469,24408,1784220188303246309,-16529840,-16.529840
1784220188320795927,MATCHED,24369,1784220188320795927,24408,1784220188303246309,17549618,17.549618
1784220188353479252,MATCHED,24370,1784220188353479252,24409,1784220188338666031,14813221,14.813221
1784220188386769367,MATCHED,24371,1784220188386769367,24410,1784220188371091004,15678363,15.678363
1784220188420093037,MATCHED,24372,1784220188420093037,24411,1784220188406489578,13603459,13.603459
1784220188453445596,MATCHED,24373,1784220188453445596,24412,1784220188437662118,15783478,15.783478
1784220188486998319,MATCHED,24374,1784220188486998319,24414,1784220188503298815,-16300496,-16.300496
1784220188520577801,MATCHED,24375,1784220188520577801,24415,1784220188535893101,-15315300,-15.315300
1784220188554105191,MATCHED,24376,1784220188554105191,24416,1784220188570316129,-16210938,-16.210938
1784220188586756591,MATCHED,24377,1784220188586756591,24417,1784220188602630140,-15873549,-15.873549
1784220188620751532,MATCHED,24378,1784220188620751532,24418,1784220188636113584,-15362052,-15.362052
1784220188654019332,MATCHED,24379,1784220188654019332,24419,1784220188671156403,-17137071,-17.137071
1784220188687977625,MATCHED,24380,1784220188687977625,24419,1784220188671156403,16821222,16.821222
1784220188721056205,MATCHED,24381,1784220188721056205,24420,1784220188715319135,5737070,5.737070
1784220188754109637,MATCHED,24382,1784220188754109637,24421,1784220188740072569,14037068,14.037068
1784220188787420345,MATCHED,24383,1784220188787420345,24423,1784220188802300335,-14879990,-14.879990
1784220188821484007,MATCHED,24384,1784220188821484007,24424,1784220188836265812,-14781805,-14.781805
1784220188869475293,MATCHED,24385,1784220188869475293,24425,1784220188869579035,-103742,-0.103742
1784220188906489774,MATCHED,24386,1784220188906489774,24426,1784220188906372893,116881,0.116881
1784220188939929258,MATCHED,24387,1784220188939929258,24427,1784220188938145705,1783553,1.783553
1784220188963490702,MATCHED,24388,1784220188963490702,24428,1784220188968065164,-4574462,-4.574462
1784220188989673044,MATCHED,24389,1784220188989673044,24429,1784220189003530682,-13857638,-13.857638
1784220189020582666,MATCHED,24390,1784220189020582666,24430,1784220189037177106,-16594440,-16.594440
1784220189055165137,MATCHED,24391,1784220189055165137,24431,1784220189068672495,-13507358,-13.507358
1784220189091048964,MATCHED,24392,1784220189091048964,24432,1784220189102124162,-11075198,-11.075198
1784220189121731978,MATCHED,24393,1784220189121731978,24433,1784220189135736568,-14004590,-14.004590
1784220189155002390,MATCHED,24394,1784220189155002390,24434,1784220189169104531,-14102141,-14.102141
1784220189187125295,MATCHED,24395,1784220189187125295,24435,1784220189203549818,-16424523,-16.424523
1784220189220732944,MATCHED,24396,1784220189220732944,24435,1784220189203549818,17183126,17.183126
1784220189256019037,MATCHED,24397,1784220189256019037,24437,1784220189271367569,-15348532,-15.348532
1784220189290171383,MATCHED,24398,1784220189290171383,24438,1784220189305835022,-15663639,-15.663639
1784220189322015329,MATCHED,24399,1784220189322015329,24438,1784220189305835022,16180307,16.180307
1784220189355233963,MATCHED,24400,1784220189355233963,24439,1784220189339481428,15752535,15.752535
1784220189388405357,MATCHED,24401,1784220189388405357,24441,1784220189403451826,-15046469,-15.046469
1784220189420983980,MATCHED,24402,1784220189420983980,24442,1784220189436752253,-15768273,-15.768273
1784220189453504455,MATCHED,24403,1784220189453504455,24443,1784220189470172994,-16668539,-16.668539
1784220189487397119,MATCHED,24404,1784220189487397119,24443,1784220189470172994,17224125,17.224125
1784220189525398034,MATCHED,24405,1784220189525398034,24445,1784220189542893755,-17495721,-17.495721
1784220189559040867,MATCHED,24406,1784220189559040867,24446,1784220189575089581,-16048714,-16.048714
1784220189590692630,MATCHED,24407,1784220189590692630,24446,1784220189575089581,15603049,15.603049
1784220189624200501,MATCHED,24408,1784220189624200501,24447,1784220189607328685,16871816,16.871816
1784220189655136976,MATCHED,24409,1784220189655136976,24448,1784220189641635048,13501928,13.501928
1784220189686617240,MATCHED,24410,1784220189686617240,24449,1784220189673680802,12936438,12.936438
1784220189720422201,MATCHED,24411,1784220189720422201,24450,1784220189706627899,13794302,13.794302
1784220189754144367,MATCHED,24412,1784220189754144367,24451,1784220189741736994,12407373,12.407373
1784220189787090819,MATCHED,24413,1784220189787090819,24452,1784220189773062496,14028323,14.028323
1784220189819754756,MATCHED,24414,1784220189819754756,24453,1784220189810300757,9453999,9.453999
1784220189853727345,MATCHED,24415,1784220189853727345,24454,1784220189841676461,12050884,12.050884
1784220189886878942,MATCHED,24416,1784220189886878942,24455,1784220189870753299,16125643,16.125643
1784220189919756080,MATCHED,24417,1784220189919756080,24456,1784220189906924903,12831177,12.831177
1784220189954607512,MATCHED,24418,1784220189954607512,24457,1784220189938312293,16295219,16.295219
1784220189986457457,MATCHED,24419,1784220189986457457,24458,1784220189974918244,11539213,11.539213
1784220190026008911,MATCHED,24420,1784220190026008911,24459,1784220190012947164,13061747,13.061747
1784220190057774024,MATCHED,24421,1784220190057774024,24460,1784220190042631478,15142546,15.142546
1784220190086916425,MATCHED,24422,1784220190086916425,24461,1784220190079192337,7724088,7.724088
1784220190119041831,MATCHED,24423,1784220190119041831,24462,1784220190113081315,5960516,5.960516
1784220190152051708,MATCHED,24424,1784220190152051708,24463,1784220190144236966,7814742,7.814742
1784220190185643375,MATCHED,24425,1784220190185643375,24464,1784220190176585050,9058325,9.058325
1784220190218896287,MATCHED,24426,1784220190218896287,24465,1784220190207517648,11378639,11.378639
1784220190252892079,MATCHED,24427,1784220190252892079,24466,1784220190242498393,10393686,10.393686
1784220190286061788,MATCHED,24428,1784220190286061788,24467,1784220190273051402,13010386,13.010386
1784220190319396865,MATCHED,24429,1784220190319396865,24468,1784220190306259978,13136887,13.136887
1784220190352656795,MATCHED,24430,1784220190352656795,24469,1784220190337495240,15161555,15.161555
1784220190386634644,MATCHED,24431,1784220190386634644,24471,1784220190402497702,-15863058,-15.863058
1784220190419251970,MATCHED,24432,1784220190419251970,24471,1784220190402497702,16754268,16.754268
1784220190452651861,MATCHED,24433,1784220190452651861,24473,1784220190468409952,-15758091,-15.758091
1784220190488038953,MATCHED,24434,1784220190488038953,24474,1784220190503058126,-15019173,-15.019173
1784220190519887213,MATCHED,24435,1784220190519887213,24475,1784220190535131454,-15244241,-15.244241
1784220190553494899,MATCHED,24436,1784220190553494899,24476,1784220190568479548,-14984649,-14.984649
1784220190586726089,MATCHED,24437,1784220190586726089,24477,1784220190601890326,-15164237,-15.164237
1784220190619888983,MATCHED,24438,1784220190619888983,24477,1784220190601890326,17998657,17.998657
1784220190653168135,MATCHED,24439,1784220190653168135,24478,1784220190638939996,14228139,14.228139
1784220190686650322,MATCHED,24440,1784220190686650322,24479,1784220190670486995,16163327,16.163327
1784220190720109731,MATCHED,24441,1784220190720109731,24480,1784220190713714070,6395661,6.395661
1784220190753557122,MATCHED,24442,1784220190753557122,24482,1784220190768095706,-14538584,-14.538584
1784220190788567329,MATCHED,24443,1784220190788567329,24483,1784220190799849667,-11282338,-11.282338
1784220190819915169,MATCHED,24444,1784220190819915169,24484,1784220190833105076,-13189907,-13.189907
1784220190853269394,MATCHED,24445,1784220190853269394,24485,1784220190867051812,-13782418,-13.782418
1784220190886604916,MATCHED,24446,1784220190886604916,24486,1784220190900296962,-13692046,-13.692046
1784220190921489014,MATCHED,24447,1784220190921489014,24487,1784220190933829887,-12340873,-12.340873
1784220190955718970,MATCHED,24448,1784220190955718970,24488,1784220190966926779,-11207809,-11.207809
1784220190987710192,MATCHED,24449,1784220190987710192,24489,1784220191000764313,-13054121,-13.054121
1784220191020068595,MATCHED,24450,1784220191020068595,24490,1784220191034079370,-14010775,-14.010775
1784220191053988666,MATCHED,24451,1784220191053988666,24491,1784220191067817404,-13828738,-13.828738
1784220191086515123,MATCHED,24452,1784220191086515123,24492,1784220191101337385,-14822262,-14.822262
1784220191119627554,MATCHED,24453,1784220191119627554,24493,1784220191134432981,-14805427,-14.805427
1784220191153000502,MATCHED,24454,1784220191153000502,24494,1784220191167645539,-14645037,-14.645037
1784220191186266543,MATCHED,24455,1784220191186266543,24495,1784220191202972762,-16706219,-16.706219
1784220191219034830,MATCHED,24456,1784220191219034830,24495,1784220191202972762,16062068,16.062068
1784220191252893365,MATCHED,24457,1784220191252893365,24496,1784220191237244699,15648666,15.648666
1784220191286214220,MATCHED,24458,1784220191286214220,24497,1784220191271114102,15100118,15.100118
1784220191319537816,MATCHED,24459,1784220191319537816,24498,1784220191303947089,15590727,15.590727
1784220191352954559,MATCHED,24460,1784220191352954559,24499,1784220191336255674,16698885,16.698885
1784220191386113564,MATCHED,24461,1784220191386113564,24500,1784220191369941191,16172373,16.172373
1784220191419496901,MATCHED,24462,1784220191419496901,24501,1784220191405121193,14375708,14.375708
1784220191452823700,MATCHED,24463,1784220191452823700,24502,1784220191435235780,17587920,17.587920
1784220191486662031,MATCHED,24464,1784220191486662031,24503,1784220191470527540,16134491,16.134491
1784220191519449448,MATCHED,24465,1784220191519449448,24505,1784220191535607187,-16157739,-16.157739
1784220191552936468,MATCHED,24466,1784220191552936468,24505,1784220191535607187,17329281,17.329281
1784220191586084492,MATCHED,24467,1784220191586084492,24507,1784220191601572326,-15487834,-15.487834
1784220191619764362,MATCHED,24468,1784220191619764362,24508,1784220191634949660,-15185298,-15.185298
1784220191652672092,MATCHED,24469,1784220191652672092,24509,1784220191668259254,-15587162,-15.587162
1784220191686097298,MATCHED,24470,1784220191686097298,24510,1784220191701931566,-15834268,-15.834268
1784220191718930215,MATCHED,24471,1784220191718930215,24511,1784220191734839071,-15908856,-15.908856
1784220191752754602,MATCHED,24472,1784220191752754602,24512,1784220191768364978,-15610376,-15.610376
1784220191786076994,MATCHED,24473,1784220191786076994,24513,1784220191801601443,-15524449,-15.524449
1784220191819238851,MATCHED,24474,1784220191819238851,24514,1784220191836008471,-16769620,-16.769620
1784220191853605565,MATCHED,24475,1784220191853605565,24515,1784220191869414046,-15808481,-15.808481
1784220191886549869,MATCHED,24476,1784220191886549869,24516,1784220191901387245,-14837376,-14.837376
1784220191920966064,MATCHED,24477,1784220191920966064,24517,1784220191934872115,-13906051,-13.906051
1784220191954306290,MATCHED,24478,1784220191954306290,24518,1784220191969138015,-14831725,-14.831725
1784220191991194050,MATCHED,24479,1784220191991194050,24519,1784220192001656246,-10462196,-10.462196
1784220192027319430,MATCHED,24480,1784220192027319430,24520,1784220192035558982,-8239552,-8.239552
1784220192056469646,MATCHED,24481,1784220192056469646,24521,1784220192074039416,-17569770,-17.569770
1784220192086144597,MATCHED,24482,1784220192086144597,24521,1784220192074039416,12105181,12.105181
1784220192118246281,MATCHED,24483,1784220192118246281,24522,1784220192102969440,15276841,15.276841
1784220192151388231,MATCHED,24484,1784220192151388231,24523,1784220192136425329,14962902,14.962902
1784220192184550347,MATCHED,24485,1784220192184550347,24524,1784220192170935042,13615305,13.615305
1784220192218061552,MATCHED,24486,1784220192218061552,24525,1784220192203448421,14613131,14.613131
1784220192251577331,MATCHED,24487,1784220192251577331,24527,1784220192268084350,-16507019,-16.507019
1784220192284674985,MATCHED,24488,1784220192284674985,24527,1784220192268084350,16590635,16.590635
1784220192322651012,MATCHED,24489,1784220192322651012,24529,1784220192334746519,-12095507,-12.095507
1784220192351687951,MATCHED,24490,1784220192351687951,24530,1784220192367973595,-16285644,-16.285644
1784220192385003677,MATCHED,24491,1784220192385003677,24530,1784220192367973595,17030082,17.030082
1784220192418374606,MATCHED,24492,1784220192418374606,24531,1784220192402313772,16060834,16.060834
1784220192451729276,MATCHED,24493,1784220192451729276,24533,1784220192467881321,-16152045,-16.152045
1784220192485104019,MATCHED,24494,1784220192485104019,24533,1784220192467881321,17222698,17.222698
1784220192519671435,MATCHED,24495,1784220192519671435,24535,1784220192535285372,-15613937,-15.613937
1784220192552610035,MATCHED,24496,1784220192552610035,24536,1784220192568506022,-15895987,-15.895987
1784220192585567265,MATCHED,24497,1784220192585567265,24537,1784220192602472110,-16904845,-16.904845
1784220192618893861,MATCHED,24498,1784220192618893861,24538,1784220192634454161,-15560300,-15.560300
1784220192652394048,MATCHED,24499,1784220192652394048,24539,1784220192669952253,-17558205,-17.558205
1784220192686107121,MATCHED,24500,1784220192686107121,24539,1784220192669952253,16154868,16.154868
1784220192719259423,MATCHED,24501,1784220192719259423,24540,1784220192713403307,5856116,5.856116
1784220192752270152,MATCHED,24502,1784220192752270152,24542,1784220192767576501,-15306349,-15.306349
1784220192785941707,MATCHED,24503,1784220192785941707,24543,1784220192799811790,-13870083,-13.870083
1784220192820142034,MATCHED,24504,1784220192820142034,24544,1784220192833321123,-13179089,-13.179089
1784220192852783082,MATCHED,24505,1784220192852783082,24545,1784220192867285637,-14502555,-14.502555
1784220192887476181,MATCHED,24506,1784220192887476181,24546,1784220192903374964,-15898783,-15.898783
1784220192921317846,MATCHED,24507,1784220192921317846,24547,1784220192935748678,-14430832,-14.430832
1784220192952765666,MATCHED,24508,1784220192952765666,24548,1784220192968935199,-16169533,-16.169533
1784220192986904327,MATCHED,24509,1784220192986904327,24549,1784220193000706437,-13802110,-13.802110
1784220193019821483,MATCHED,24510,1784220193019821483,24550,1784220193035082039,-15260556,-15.260556
1784220193052208997,MATCHED,24511,1784220193052208997,24551,1784220193069173681,-16964684,-16.964684
1784220193086266493,MATCHED,24512,1784220193086266493,24551,1784220193069173681,17092812,17.092812
1784220193120919518,MATCHED,24513,1784220193120919518,24552,1784220193105788003,15131515,15.131515
1784220193151096631,MATCHED,24514,1784220193151096631,24553,1784220193149352816,1743815,1.743815
1784220193185871266,MATCHED,24515,1784220193185871266,24554,1784220193188310856,-2439590,-2.439590
1784220193219518562,MATCHED,24516,1784220193219518562,24555,1784220193232434312,-12915750,-12.915750
1784220193253384430,MATCHED,24517,1784220193253384430,24556,1784220193264499658,-11115228,-11.115228
1784220193291254939,MATCHED,24518,1784220193291254939,24557,1784220193297452589,-6197650,-6.197650
1784220193320322934,MATCHED,24519,1784220193320322934,24558,1784220193324365409,-4042475,-4.042475
1784220193353365070,MATCHED,24520,1784220193353365070,24559,1784220193340716070,12649000,12.649000
1784220193385565327,MATCHED,24521,1784220193385565327,24560,1784220193371633835,13931492,13.931492
1784220193421847057,MATCHED,24522,1784220193421847057,24562,1784220193435065886,-13218829,-13.218829
1784220193456776820,MATCHED,24523,1784220193456776820,24563,1784220193468882364,-12105544,-12.105544
1784220193492010673,MATCHED,24524,1784220193492010673,24564,1784220193503858887,-11848214,-11.848214
1784220193526841234,MATCHED,24525,1784220193526841234,24565,1784220193538851502,-12010268,-12.010268
1784220193555871174,MATCHED,24526,1784220193555871174,24565,1784220193538851502,17019672,17.019672
